segment,region,adr,occupancy,satisfaction,service_quality,cleanliness,value_for_money,likelihood_to_return
Budget,Resort,111.46030879980442,56.28205447362656,3,4,3,3,3
Midscale,Suburban,124.24433420067272,72.18394215265063,2,4,3,3,5
Midscale,Resort,165.1844159092738,77.28472918632535,4,4,4,3,5
Luxury,Resort,261.0351881936335,66.93449982626126,4,5,4,1,5
Luxury,Resort,301.22534612271755,91.24375746924228,5,5,5,1,5
Luxury,Urban,290.66463552763327,84.35186286460203,5,5,5,1,5
Luxury,Resort,248.0145582323073,78.9744203838721,5,4,5,1,4
Luxury,Urban,264.60027776637367,82.36704877635378,5,5,4,1,5
Upscale,Urban,171.2743558485125,76.31186975223824,4,4,5,4,4
Luxury,Urban,244.79628671924803,86.4947139005366,5,5,4,3,5
Upscale,Resort,220.49659061820793,80.64124694824343,3,5,4,2,5
Budget,Resort,141.04624489085322,91.0279629914803,4,5,4,2,3
Midscale,Urban,149.5039234184168,71.81463131342956,4,4,4,1,3
Midscale,Urban,126.62889173992481,83.8083273302702,2,5,2,4,1
Budget,Urban,128.2428002325456,76.53954840786203,3,4,3,3,2
Luxury,Suburban,255.79724079616207,100,3,5,5,1,5
Upscale,Urban,165.26543561074993,76.88680977300695,4,5,3,2,3
Upscale,Suburban,167.82921313903776,77.99659715886173,4,4,3,1,5
Luxury,Urban,231.00838074117138,75.71431268556613,3,5,5,1,5
Midscale,Suburban,146.6683384767631,54.997953645005964,3,4,4,2,5
Budget,Urban,106.75148945070288,54.53140446047409,2,2,3,2,3
Luxury,Urban,286.67838302967516,80.10676851768953,5,5,4,2,5
Upscale,Urban,199.70359503765255,78.91007039157495,3,4,3,3,4
Midscale,Urban,137.29324033253113,68.58909398283309,4,3,3,1,3
Budget,Resort,138.76221355389754,81.70730486766213,3,3,4,2,2
Upscale,Urban,162.41705633106187,90.11494178167837,4,4,5,2,3
Luxury,Suburban,194.18293934005777,94.89867979244349,3,3,5,1,4
Midscale,Suburban,94.22115904163023,51.97333867587074,4,1,2,3,4
Luxury,Suburban,236.5904487760369,87.56209596314717,4,5,5,1,5
Midscale,Suburban,99.65779823736919,83.4527784230438,3,4,3,3,3
Luxury,Urban,248.3720314526134,86.86389503306403,5,5,5,1,5
Luxury,Resort,303.02128760114465,93.39942032981236,5,5,4,1,5
Luxury,Urban,247.44518215303745,78.42383481659719,5,5,5,2,5
Midscale,Urban,164.361421795167,73.69492981062342,4,3,4,3,5
Midscale,Urban,120.67660205681582,85.02034269914043,3,3,4,2,3
Midscale,Resort,153.58791593308132,69.37734529956816,2,4,4,3,3
Budget,Suburban,49.34216638053635,80.90194873142055,3,4,4,2,2
Budget,Urban,89.34501695992911,65.55694138146157,3,4,2,3,3
Upscale,Suburban,130.95757829146478,69.3665224359554,3,4,2,3,4
Budget,Resort,131.1746743083169,68.25283444570334,3,5,3,3,4
Budget,Suburban,99.5578574708814,82.81019016759528,3,2,3,3,2
Upscale,Urban,197.0839673543682,77.28447582753076,2,4,4,1,4
Budget,Resort,162.80669611652849,81.89368515718759,5,2,4,3,3
Luxury,Suburban,188.99749988125478,100,4,4,5,1,4
Luxury,Resort,261.21119815135614,70.50736891172085,5,4,3,1,5
Midscale,Suburban,123.11611006727951,88.19654087565895,4,4,3,2,3
Upscale,Resort,225.83448220981458,85.27097576749225,3,4,5,2,4
Upscale,Resort,218.174917976231,78.88115263336016,5,4,4,2,4
Midscale,Urban,183.64212480287915,65.53347508934078,5,4,4,2,5
Midscale,Resort,201.88473916108444,100,3,5,4,2,3
Budget,Urban,63.51739096495244,55.95494848461885,2,4,4,2,3
Luxury,Resort,269.564893678302,73.13568030950894,5,5,5,1,4
Upscale,Resort,174.14916573318442,88.22516235202102,4,5,5,1,5
Upscale,Suburban,134.23065069234065,59.830533272075066,1,3,2,2,3
Budget,Resort,126.20640985367999,79.45026871937267,5,2,3,2,4
Luxury,Urban,268.7851943491786,65.0856829982821,4,5,3,2,5
Upscale,Resort,190.48870762661065,82.15105992646855,4,2,4,2,4
Budget,Suburban,77.54001112169352,94.86872213378354,3,4,2,2,5
Budget,Urban,81.80411429559481,75.2552918659012,2,4,4,3,3
Luxury,Resort,286.2353467220942,86.26149058850534,4,5,5,1,5
Midscale,Resort,162.8286313880538,83.77846951570228,4,4,5,3,5
Budget,Urban,92.89968548258972,65.75700713027814,4,3,4,4,2
Budget,Urban,75.99768842561541,63.435724091502124,4,2,3,4,3
Budget,Resort,108.36687349768673,69.02182550244518,2,2,4,4,1
Luxury,Urban,272.2786551030712,84.45803715593648,4,5,5,1,5
Budget,Urban,87.64545390307337,62.78363222352428,4,3,2,2,2
Budget,Suburban,61.862305209810664,71.71701224870723,4,1,3,3,2
Budget,Resort,93.25598295103916,81.72615140123143,2,2,3,2,2
Upscale,Urban,179.14713007943018,71.6851763735595,5,5,4,1,5
Upscale,Urban,189.3785839049696,77.00701908906989,3,4,2,1,5
Luxury,Resort,261.7722788634644,82.21828110836015,4,5,5,2,5
Budget,Suburban,60.43219151678699,56.306192553493624,3,2,3,4,3
Luxury,Suburban,202.4826469913878,76.44129341006183,4,5,4,3,4
Budget,Suburban,88.72911893101134,61.49992735866769,1,3,3,3,5
Upscale,Suburban,215.24437944775053,76.06802718800621,3,3,5,1,5
Luxury,Urban,249.36924427699913,85.03628244786466,5,5,3,3,3
Luxury,Suburban,241.66665718224,85.9363565063853,2,4,4,1,5
Luxury,Resort,319.54918617671734,73.88761416913141,5,4,5,1,5
Midscale,Suburban,100.3888959381847,61.97703075396769,2,3,3,3,2
Midscale,Resort,150.2708753978727,93.78291104708241,3,5,3,3,3
Luxury,Urban,276.1818785692621,61.862682761171484,5,5,4,1,5
Luxury,Suburban,206.19135501792505,67.14897578518867,5,4,4,1,5
Upscale,Urban,185.67158742275907,74.17844691691361,3,4,4,3,4
Upscale,Resort,196.17087311847175,77.11963904438602,4,5,3,2,3
Midscale,Resort,135.8040744045834,69.14117037748827,4,4,3,1,3
Luxury,Resort,290.5173989671764,68.08724089608975,5,5,5,1,4
Upscale,Resort,206.52965267061376,77.32205515741704,4,5,3,2,5
Luxury,Suburban,284.2381448103275,68.5262965633694,5,5,5,1,5
Luxury,Resort,208.92455262414808,73.37771614804004,3,4,5,1,4
Upscale,Urban,206.13204823756868,82.47078449210264,5,4,4,2,5
Budget,Urban,79.46695732298504,83.48057356320562,2,4,3,3,3
Midscale,Resort,152.8442707605479,87.12472040467014,4,2,4,2,4
Luxury,Resort,252.77997540310014,89.21150951683826,4,5,5,3,4
Midscale,Urban,154.460012221382,73.42393858025424,5,3,2,2,4
Midscale,Urban,173.88544423204632,59.39556338191919,5,3,3,2,5
Midscale,Resort,172.22780501508166,61.27046883983156,4,5,3,4,4
Luxury,Suburban,207.20358689108383,85.14096760925094,2,4,5,2,4
Budget,Urban,140.36193672106276,52.75038329081749,4,4,5,4,3
Budget,Suburban,65.90683336036201,80.05297845142253,3,4,3,4,3
Midscale,Resort,164.46846754454543,76.77941049418259,3,5,5,3,4
Midscale,Resort,158.76903427927155,95.49216076442644,4,3,2,4,4
Luxury,Urban,254.60498191048978,80.07766669853646,5,4,4,1,5
Budget,Urban,102.02442707601578,52.64476946078201,3,3,3,2,4
Luxury,Resort,254.23618158540359,88.41305157614894,5,5,5,1,5
Upscale,Suburban,188.83028255807127,88.49705859538483,3,5,4,2,5
Budget,Suburban,86.15822212346413,69.34398982827537,3,3,4,2,4
Upscale,Urban,191.9707138844586,74.7289113092632,3,3,4,1,4
Upscale,Resort,233.63514324631137,83.38482208885615,5,4,3,3,5
Midscale,Urban,109.4462802319345,76.93227433740407,3,4,3,4,3
Upscale,Resort,237.1282240901357,79.34163267653807,3,4,4,2,4
Upscale,Resort,215.30004683819104,79.16454368854303,4,4,4,2,4
Luxury,Suburban,242.58052567278844,99.5344714499677,5,5,5,1,5
Upscale,Urban,178.60720014805062,88.13034966234149,5,3,3,4,5
Budget,Resort,100.44266033647065,94.49359488134402,3,2,4,3,5
Upscale,Suburban,146.34492374073852,71.81097233788945,3,4,3,1,4
Budget,Urban,125.90632615688041,70.91946000700119,5,4,3,4,4
Upscale,Urban,217.26941637581564,75.58809579303728,4,4,5,3,4
Budget,Resort,158.87180995266863,83.56771021194862,3,4,4,4,4
Budget,Suburban,68.45006986261531,90.57304981505044,2,4,5,4,1
Midscale,Resort,141.09858893116328,79.87086999375136,4,3,2,2,4
Midscale,Resort,196.8116543438153,74.69301917433222,4,4,4,1,5
Budget,Suburban,31.20137762253644,74.33058143875341,3,3,4,5,3
Budget,Suburban,66.027865542771,69.28287541978744,4,4,3,4,2
Budget,Urban,115.08142549472524,72.69733709664705,3,3,3,3,3
Upscale,Urban,160.94288152301118,66.7439950071643,3,5,5,2,3
Budget,Resort,80.99760540522817,74.66569926882207,2,3,3,4,4
Budget,Suburban,82.22963964033522,69.09019340369181,5,3,3,2,2
Midscale,Resort,200.52626268691972,67.85815081415777,3,5,5,3,5
Budget,Suburban,52.13158678903608,72.20156048720393,3,4,3,4,2
Budget,Urban,82.8328140708336,78.12637796484324,4,2,3,3,3
Upscale,Urban,166.45990584704768,75.07816444284208,3,3,3,3,5
Midscale,Suburban,147.11814997509813,73.35270772610608,4,4,3,4,3
Luxury,Resort,262.3016201407337,78.13693516460368,5,4,4,2,5
Luxury,Suburban,209.0639048393421,88.24381360945658,4,4,4,2,4
Upscale,Urban,169.89925026576338,84.04659252590777,3,5,4,1,4
Midscale,Resort,145.302400258273,75.54871645881106,3,4,4,2,4
Luxury,Urban,245.05705145126174,70.71753505881479,5,5,4,2,5
Upscale,Urban,205.1611868640038,78.72578259715968,4,5,4,1,5
Budget,Resort,127.54320281802029,62.417762149228594,4,5,2,4,4
Luxury,Resort,291.8687063506232,92.64619450875362,5,5,5,3,5
Midscale,Resort,144.24499275292652,79.46816073836574,3,4,5,2,5
Luxury,Suburban,248.11285775178922,94.80378199935099,5,5,5,2,4
Midscale,Urban,63.92162893556018,83.46963260183941,1,2,3,4,2
Midscale,Suburban,138.19255428417966,80.11942417107348,4,4,3,3,3
Midscale,Urban,144.9961595835844,71.149750752362,3,5,2,3,4
Midscale,Resort,149.87244534279054,74.82016793776884,3,3,4,2,4
Luxury,Suburban,241.8881874811403,67.76500382893906,4,5,3,1,5
Budget,Resort,89.42194790158689,71.58125982948316,2,2,2,4,2
Upscale,Urban,174.1821611352931,88.59991726142201,3,3,4,3,3
Midscale,Suburban,112.72929044199316,76.18813054834972,3,4,4,2,2
Upscale,Resort,170.93608539659763,78.4526635446039,4,4,4,2,4
Midscale,Urban,138.99386417962882,71.21730791911271,4,5,4,3,5
Budget,Resort,119.09175175703176,88.01119388596123,4,3,3,1,4
Upscale,Resort,203.02686046270227,83.38870403505211,5,3,4,2,5
Midscale,Urban,107.67176376551521,65.80339210677906,5,4,2,2,2
Luxury,Suburban,259.1700201536316,83.25158182620443,5,4,4,1,5
Upscale,Suburban,122.86564882218352,85.9905272033514,3,3,3,1,4
Midscale,Resort,123.07198974200472,72.31847675076023,2,4,2,1,4
Upscale,Resort,195.43399109332773,78.21962023184147,4,4,5,1,4
Upscale,Resort,248.7325947728065,76.47673216903979,4,5,3,2,4
Midscale,Suburban,112.67207326912425,87.36406284588612,3,2,4,5,4
Luxury,Urban,266.4891682188195,81.84698317708495,4,3,4,2,5
Midscale,Resort,154.6002824528176,100,4,5,5,2,2
Luxury,Suburban,236.77118529127722,59.69838942918944,3,5,4,1,5
Luxury,Suburban,245.8297311850973,79.37395147217845,5,5,5,3,4
Midscale,Urban,157.68673328786585,85.21263084786905,3,4,3,1,5
Upscale,Urban,224.26703670980032,76.3933631189808,5,5,4,1,5
Budget,Suburban,50.54859664805926,92.69039066372777,2,3,4,3,2
Luxury,Resort,276.04716137756486,80.93056036785511,5,5,5,1,5
Budget,Urban,110.33846658019039,64.07063163043551,3,5,2,4,5
Budget,Suburban,90.62689313321444,69.22786241519252,3,3,3,3,3
Luxury,Resort,271.6744437805834,78.60671301249386,5,5,5,2,5
Upscale,Resort,226.26934913525997,80.11511656241498,5,4,5,1,5
Budget,Suburban,56.28868292656342,73.86579989907014,3,3,3,4,3
Midscale,Suburban,101.4630886832883,88.94618263056854,2,2,4,3,2
Upscale,Urban,215.30359415628737,71.7518789305314,4,4,5,3,4
Budget,Resort,72.9311374536868,68.29371149821186,4,1,2,5,3
Midscale,Resort,165.53866851808039,76.51259144367147,4,4,4,2,4
Midscale,Urban,163.14849979055361,64.9954096550793,3,4,3,3,5
Upscale,Urban,181.38057545693457,79.33654075351265,4,5,4,3,4
Midscale,Suburban,125.62139324324052,77.84797188798862,2,3,4,4,4
Luxury,Suburban,212.33759265647586,66.48540926204421,4,3,4,1,5
Midscale,Urban,144.28018535908464,63.297131301012044,3,5,5,2,3
Upscale,Suburban,160.2444689228924,75.71686874443203,2,2,3,4,4
Midscale,Urban,139.28520704584696,68.77223778486564,4,5,5,3,3
Luxury,Resort,248.10531839636064,87.13630482066999,4,4,5,2,5
Luxury,Urban,255.9352989732329,74.59415864449835,5,5,5,1,5
Luxury,Urban,239.6511832995648,78.79983732857579,5,5,4,3,4
Budget,Resort,111.00981796391599,78.86230197913004,3,3,2,3,3
Upscale,Suburban,185.60609988169557,69.71819995066022,5,3,3,2,5
Budget,Suburban,55.83518544857752,81.44437963369167,2,2,3,3,2
Upscale,Urban,189.1817709732411,80.62088440791399,4,4,4,3,5
Upscale,Resort,212.57559054577794,100,3,5,3,2,4
Midscale,Suburban,105.26334913968964,71.04225707639648,4,4,4,4,3
Luxury,Urban,280.15226226392434,61.493125332511866,5,5,4,1,4
Upscale,Suburban,158.93880440401338,88.07687290053119,3,4,3,2,5
Upscale,Suburban,163.87245564158795,76.65294865488258,4,4,3,3,3
Midscale,Resort,137.7429699879277,91.56386172202967,4,3,4,2,5
Luxury,Suburban,220.44352309467592,69.15379993530111,5,4,4,1,5
Upscale,Urban,173.82488919937924,100,5,5,5,2,4
Budget,Resort,131.85695730063821,89.43756743659242,3,2,4,2,4
Midscale,Suburban,138.7882230823082,73.52083135417105,4,4,5,2,4
Midscale,Urban,128.48421265759333,86.29721965772,4,5,3,2,3
Budget,Suburban,14.618440378857237,69.80032181508348,2,2,1,4,2
Budget,Resort,98.86218068714672,93.827692848171,3,2,1,3,4
Upscale,Suburban,136.64310263315664,69.50748664003223,4,4,3,4,3
Upscale,Resort,239.51886968144157,81.28125124627573,5,5,3,1,5
Upscale,Resort,213.5748420989414,68.22273359188722,3,4,5,4,5
Luxury,Suburban,269.1184364849537,79.8581910701551,5,5,5,1,5
Midscale,Suburban,120.02260318863448,65.75775676166512,3,3,3,3,4
Upscale,Resort,171.31106948219363,94.23442156384989,4,4,3,3,3
Upscale,Suburban,172.37276545646083,73.66577430218872,5,5,4,2,4
Midscale,Suburban,91.30365262873352,67.67468531827164,2,4,1,2,4
Upscale,Suburban,160.01508398475897,87.64984438862429,3,4,5,3,3
Budget,Suburban,67.45866572188085,55.385065637919496,1,2,2,4,1
Upscale,Urban,186.39854643425863,88.00678029704531,3,5,3,3,4
Upscale,Resort,201.7157735816537,70.95612323460637,4,5,4,2,3
Upscale,Suburban,208.03020386533026,80.23189134960747,4,5,4,1,3
Midscale,Resort,197.74637144942,64.53133935674626,4,4,4,3,4
Midscale,Suburban,87.76789004822122,79.71480538425415,3,5,4,3,2
Budget,Suburban,74.96700517618991,82.67731309654611,3,3,1,3,2
Budget,Resort,148.7841169988477,79.42684945480623,3,5,4,2,4
Upscale,Suburban,187.56313926676714,70.85647888129064,3,3,4,2,5
Midscale,Resort,137.61542384841798,81.42347531924325,4,3,4,3,4
Luxury,Resort,315.2450224711875,80.31292744584707,4,5,5,1,5
Luxury,Suburban,212.38510507410302,80.32807389178916,5,4,2,3,5
Upscale,Suburban,163.1660633317094,72.17851543287406,4,3,2,1,5
Upscale,Resort,214.21889509483586,100,4,5,4,3,4
Luxury,Suburban,182.00022188615492,59.66012552047739,3,3,5,2,5
Budget,Urban,96.66731449415735,80.1869010536225,3,5,2,4,4
Midscale,Resort,107.49033567450161,93.41616471272327,3,3,3,3,4
Upscale,Resort,160.84153739545562,67.97825744339815,5,4,5,3,5
Budget,Suburban,78.01288581043049,56.05367634874915,4,2,5,2,3
Upscale,Resort,218.53108551584975,66.54672429807063,4,5,5,2,5
Midscale,Urban,164.35836751748388,77.69857282532966,5,3,5,2,4
Midscale,Suburban,119.4886549554847,88.95024726977087,2,5,3,1,3
Upscale,Urban,173.15576760964657,83.72381337787876,4,4,3,1,2
Budget,Urban,79.98182314740609,74.85151021386659,3,3,3,3,3
Budget,Urban,120.11386266980529,64.68835472742067,4,4,4,2,3
Luxury,Resort,316.27589121894295,75.12358506348271,5,5,5,1,5
Upscale,Resort,229.96984277561617,79.87928548956032,4,4,4,2,5
Luxury,Suburban,235.423119734492,80.0968376200784,4,3,4,2,5
Luxury,Suburban,228.2750700929398,77.57689244200547,3,5,4,1,5
Luxury,Urban,300.7104240526874,63.56834116023046,5,5,4,1,5
Upscale,Resort,147.70782546444215,78.4252184665863,3,5,5,3,4
Midscale,Urban,164.82272752422023,74.25733562349869,3,5,5,2,4
Luxury,Resort,275.80761795117485,65.19193458882354,5,5,4,1,5
Upscale,Suburban,131.82247050892022,57.89300113921192,4,5,2,4,4
Upscale,Suburban,180.91655101001868,78.88191060918427,4,5,5,2,5
Upscale,Urban,165.4930338379138,67.60521750682562,2,4,3,1,4
Budget,Resort,128.6001497057446,56.83254370591965,4,3,4,2,2
Luxury,Suburban,234.63836402943932,78.41589439881493,5,5,3,1,5
Budget,Resort,123.52999032488185,79.86483415854804,2,4,3,2,3
Upscale,Urban,143.69756493051455,86.03829316505055,3,4,4,1,3
Budget,Urban,104.06050045246715,64.23548443383986,4,3,4,2,4
Budget,Resort,107.67052592921891,73.9593060871304,3,2,3,2,4
Upscale,Resort,192.40537333656425,88.99438277129966,4,5,2,2,3
Midscale,Urban,110.40948234128656,59.527066431423144,3,3,3,4,5
Midscale,Urban,111.53254544915242,85.882201757457,3,3,3,3,3
Budget,Resort,98.85991328672824,92.1863116333391,3,4,2,1,3
Midscale,Suburban,141.17476020187593,68.26826091969953,4,3,3,1,5
Luxury,Urban,277.37912529724446,79.74230508691113,4,5,4,1,5
Upscale,Suburban,166.870812007701,40,2,3,5,4,3
Budget,Urban,142.91213181624548,55.88763520359426,3,4,5,4,2
Budget,Resort,160.30202993412803,89.43103726660554,2,5,3,2,4
Budget,Suburban,92.57401920252074,44.597317868053885,2,3,1,4,2
Luxury,Suburban,200.41395034395475,78.99595974958994,4,4,3,3,5
Budget,Resort,155.82700059773416,65.4534751647824,5,3,3,1,4
Luxury,Suburban,224.94683411289057,76.66574673366058,2,4,4,1,5
Budget,Suburban,63.93321755206242,66.37143643974761,3,3,3,2,3
Budget,Urban,105.93850298989155,72.32711045512755,2,3,3,2,2
Midscale,Suburban,111.57344288855754,72.97258437361161,2,5,4,2,4
Midscale,Suburban,97.65299866112763,78.25259596110361,2,3,3,5,3
Midscale,Resort,177.12173687603897,74.13574023409375,4,4,2,2,4
Luxury,Suburban,217.94893773922723,89.72615781151615,4,5,5,2,5
Upscale,Urban,175.88012081620818,66.49386503419295,4,5,4,2,5
Midscale,Resort,153.64266481238187,75.64760527575062,3,3,3,2,4
Luxury,Suburban,211.00792821857735,57.42370062997133,4,5,4,1,3
Midscale,Resort,163.84205015900864,81.44581901455369,2,5,4,4,5
Midscale,Resort,157.5686625396518,77.77879394964398,4,5,2,2,3
Budget,Suburban,62.602485590719176,80.44225331590184,4,3,1,4,4
Midscale,Urban,151.59478453907337,62.12811560383675,4,3,4,1,5
Luxury,Resort,234.37922654042134,73.94300537149466,3,5,4,2,4
Upscale,Resort,216.31104779823391,66.56047315050142,4,4,4,1,5
Luxury,Urban,282.5312063620196,80.51107761766829,5,5,5,1,5
Budget,Resort,142.01101724640648,67.44750225403885,4,4,4,2,5
Upscale,Urban,245.79425247074616,76.81816581846309,3,5,5,1,5
Upscale,Suburban,144.00412924077995,86.92287855283374,2,5,2,4,5
Upscale,Resort,185.4974086377211,95.86672226285108,3,5,5,3,3
Budget,Urban,108.1524493997382,55.01301755638402,2,4,3,2,2
Luxury,Resort,237.86844012416637,65.93974676340488,5,4,4,2,5
Upscale,Suburban,190.2672892996402,89.36355789676497,4,4,4,1,3
Midscale,Resort,133.82216023431434,76.11931963995681,4,4,4,3,3
Luxury,Urban,270.96366939252164,70.94431044366,5,5,4,2,5
Budget,Suburban,61.55487028968699,79.41666011561144,4,2,1,1,3
Upscale,Resort,150.5130903564054,64.38420516246805,1,4,2,1,5
Midscale,Suburban,116.4836223100766,73.21290909326925,3,2,4,2,2
Midscale,Suburban,82.42488293055816,76.99078089526554,4,3,3,3,3
Upscale,Resort,233.05752647769884,87.23418874725726,5,5,5,1,5
Upscale,Urban,128.7127247588994,81.92056197424331,3,4,4,3,5
Upscale,Resort,206.7249045193766,83.74085821938847,5,3,5,2,5
Budget,Resort,93.66507474083156,77.8415605232226,3,2,4,3,4
Budget,Suburban,98.17914753285537,83.6403698093239,5,5,3,2,4
Luxury,Suburban,211.8041340192817,74.95695428320191,4,3,4,2,5
Upscale,Resort,233.38351473020447,68.42343300845246,4,4,5,2,5
Upscale,Suburban,148.29269740410624,80.05232714213959,3,3,5,3,3
Budget,Suburban,73.24552671920424,76.66340070284491,3,3,4,3,2
Upscale,Urban,226.55882102986047,88.95780935366716,5,5,5,1,5
Luxury,Urban,242.94576560892318,69.68519871097033,5,5,5,1,4
Luxury,Urban,305.4654596685183,85.73256057788143,4,5,4,1,5
Midscale,Resort,184.65395920618224,72.89970987099586,2,5,3,1,4
Upscale,Suburban,192.11503304417118,84.23429270471365,4,4,3,2,5
Luxury,Resort,223.83998576499312,90.35159814157488,4,5,4,2,3
Upscale,Urban,185.78708421029359,85.89342308674348,5,4,3,1,5
Budget,Suburban,33.33458431210683,61.11833496469909,3,1,1,4,3
Budget,Resort,138.98187589973008,66.85886229269293,5,2,3,2,5
Budget,Suburban,100.56942573074886,67.90310398447446,3,2,2,3,5
Budget,Resort,104.56161527145994,78.58214984916522,3,2,3,3,4
Midscale,Suburban,97.20565144441203,66.76857054771824,3,5,5,1,3
Midscale,Suburban,69.46049517538913,74.8813022785073,4,2,1,4,3
Upscale,Urban,209.77344088336486,89.49079419659083,5,4,3,2,4
Upscale,Resort,246.5380488804633,85.29486013743656,4,5,5,2,5
Midscale,Urban,97.5016946071643,86.3829853893049,3,2,3,5,4
Budget,Suburban,24.687131368857294,71.87017281139396,2,2,2,4,3
Luxury,Suburban,258.60352743553517,82.98276980588803,2,4,5,3,5
Luxury,Urban,293.713546430911,71.91804144791487,4,4,4,1,5
Luxury,Resort,289.28891137683144,87.88062667685614,5,4,5,2,5
Budget,Suburban,76.05622580755416,55.674454786964134,2,3,2,2,1
Upscale,Urban,174.46853629754614,63.42416576139078,4,4,4,3,3
Midscale,Resort,168.4759517638451,80.37919268895652,2,4,3,2,4
Budget,Resort,108.6964968492082,65.14837318679133,3,3,4,2,3
Luxury,Urban,311.08083031314726,86.16683376370143,5,5,5,1,5
Budget,Suburban,58.76655787310652,59.3849072910817,3,2,4,4,4
Midscale,Resort,81.56538680011558,73.52849408999906,2,5,5,3,4
Upscale,Urban,202.49905522690216,61.18361833021667,5,5,3,1,4
Budget,Urban,68.57146025794555,77.48399365937046,5,2,3,5,3
