adr_usd,review_score,dist_center_mi,room_count,service_score,repeat_visit_intent,loyalty_index
175,8.07,9,259,40,26.28136105,0.757052468
216,8.78,4.9,321,56.5,37.32045127,5.25213751
225,8.22,6.6,299,65.1,39.78198564,8.264673406
155,7.49,5,391,34.7,21.73774807,0.312314837
168,7.94,11.9,361,63.5,42.6168612,0.465397188
159,7.59,9.3,431,56.1,51.92052055,0.33994481
188,8.57,3.8,377,38.7,26.68017972,1.298214221
214,8.6,2.4,366,34.5,32.97894903,4.806288296
152,7.93,9.7,264,52.7,33.00723578,0.226645138
206,8.59,9.4,417,36,26.47906301,3.224825447
200,8.2,7.6,501,63,35.91627989,2.326287676
199,8.38,4.8,384,41.7,24.7178984,2.319426123
156,7.66,11.1,301,45.1,30.96416298,0.302147184
174,7.84,8,183,47.5,25.91774837,0.681565759
114,7.3,6.8,362,44,30.13860009,0.01084885
158,7.45,6.1,275,54,29.50644714,0.352188191
121,7.63,8,232,51,35.89653561,0.103663851
234,8.58,2,298,36.6,25.96442009,12.78324822
211,8.43,0.2,283,54.5,33.76679368,4.219201849
130,7.58,5.4,268,40.8,27.08256413,-0.011469614
188,8.52,5.5,388,40.5,25.84700885,1.326008937
285,9.04,0.5,356,51.2,27.84207663,158.4158835
252,8.89,0.9,448,49.3,34.5323876,31.23736211
227,9.15,0.2,230,51.2,36.44343676,9.209998061
129,8.12,9.7,363,47.6,31.10249695,0.100513801
230,8.47,2.4,511,73.6,50.14559722,10.62259352
140,7.68,12.9,204,54.2,31.4542389,0.022845925
184,8.36,9.5,230,41.4,23.39005091,1.113176914
188,8.11,4.6,266,52.6,31.62586587,1.374676613
249,9.72,2.8,229,55.7,34.08504832,27.02267278
150,7.33,12.5,458,43,25.69905527,0.158599859
180,7.77,8.1,377,40.4,29.66949433,0.953199127
273,9.42,0.2,434,68.9,52.08936104,87.76082889
163,7.76,8.1,310,40.8,23.40769469,0.479748335
192,8.4,5.4,393,59.3,35.02342607,1.595330682
256,8.66,4.6,426,54.4,43.39053075,38.10511788
194,8.28,1.2,270,38.8,26.21738104,1.820179743
146,8.07,5.7,337,43.9,26.84391874,0.117069213
169,8.1,4.3,269,36.4,22.17469162,0.584851236
234,8.68,6.6,388,48.1,31.70080347,12.9036006
183,7.77,12.4,350,48.8,25.6719789,1.091330141
245,9.24,1.2,286,40.8,28.04971683,22.17250061
202,8.61,6.1,354,57.2,24.13325783,2.717507968
191,8.35,7.9,324,42,26.0315509,1.557869265
202,8.08,4.6,349,40.3,23.15506557,2.729844538
105,6.96,11.2,116,48.1,30.99944103,0.005057048
199,8.91,2.5,342,48.2,31.41745511,2.333635723
160,8.37,6,203,47.1,23.51706223,0.357856702
127,6.95,5.2,453,52.6,32.13226824,0.109068794
228,8.3,6.1,239,38.4,25.72306767,9.574056275
215,9.07,0.2,337,41.6,28.2574905,5.076907671
222,8.69,4.6,463,42.1,30.27894137,7.121712202
228,8.82,2.8,197,62,39.56791358,9.650540291
93,7.2,11.8,355,36.9,28.22920374,-0.019271946
195,7.91,6.7,269,51.9,35.93375463,1.981849628
203,8.22,4.8,377,43.9,29.46165315,2.848401552
267,8.72,4.4,389,40.7,25.96824475,65.38660276
257,8.54,5.1,391,52.1,34.64481642,40.04611778
230,8.59,5.9,255,47.8,25.05131807,10.59366907
226,8.39,6.1,264,42.7,31.37021302,8.733483925
255,9.44,2.6,182,59.1,35.02516486,36.26642615
246,9.19,1.1,258,47.3,30.89586649,23.29990323
269,9.26,2.6,470,55.9,33.50604514,72.11592233
184,8.46,0.7,236,44.1,26.12330016,1.040818433
118,6.54,13,218,34,19.52932235,-0.041122405
138,7.72,5.5,261,36.4,23.40792428,0.092057456
208,8.23,4.1,244,52.4,30.10124502,3.626065572
258,8.85,0.2,342,55.3,39.1268433,41.98953074
158,7.96,7.7,292,38,29.01923182,0.247010461
152,7.8,5.5,247,43.9,27.96236971,0.336508865
211,8.58,2.9,467,57.6,49.34085686,4.198073578
140,7.28,11.1,165,38.9,18.56086871,0.224076452
164,7.98,6.7,316,55.6,49.80899065,0.473264516
200,8.22,8.6,234,57.1,29.94623121,2.393011325
75,7.16,6.7,196,47.5,19.64868665,-0.015412665
233,8.77,2.8,321,41.7,18.51500176,12.21072679
151,7.66,7.9,278,44.3,21.49925997,0.254733937
220,7.94,8,428,41.6,24.34722051,6.562038046
239,7.97,8.4,313,44.7,26.89419662,16.45262789
247,8.99,3.7,408,48.1,30.81297543,24.39211751
162,7.81,6.7,202,36.9,22.05340785,0.418093859
154,8.35,8.9,349,51.7,27.74513023,0.176498061
136,6.82,8.1,208,54.6,31.626394,0.200191844
150,7.05,6.7,173,51.6,39.25132957,0.235869016
244,8.69,1.5,252,49.9,40.46747812,21.0122991
189,7.6,7.1,264,51.6,33.28593943,1.428694617
128,7.36,7.2,233,57.5,33.27334739,0.075506091
165,8.29,6.3,347,57.1,31.65615503,0.309991726
102,7.24,7.2,257,37.6,30.65335042,0.017464016
177,8.16,7.6,403,47.7,23.61467272,0.752636101
229,8.75,3.4,292,43.7,28.87287815,10.04493468
233,8.75,7.8,281,75.3,52.42384758,12.29469668
103,6.49,8,214,33.1,19.72051801,0.063087292
260,9.21,2.8,309,60.1,45.52570135,46.42913346
109,7.11,9.3,158,50,34.44172898,-0.104031576
66,7.06,10.9,295,42.1,26.64527025,0.040510117
198,8.78,3.4,329,53.7,36.76597497,2.14892651
223,8.03,5.3,242,41.6,20.0859062,7.569003008
199,8.71,5.4,456,49.9,36.80603507,2.32456439
229,8.66,0.2,293,41.8,26.08080791,10.16154739
260,9.09,3.1,264,63,46.66358843,46.26864496
216,8.72,1.6,204,38.8,24.1211575,5.348232447
253,9.8,1,248,37.3,20.79082195,32.85988121
168,8.43,5.9,218,35.1,10.44434727,0.554709758
220,8.36,3.5,358,53.1,33.23151199,6.469296658
187,8.52,1.6,407,43.8,28.87207761,1.335974629
190,8.41,5,435,52.2,36.2816972,1.4598262
122,7.13,7.2,414,43.6,29.75059242,0.030834952
219,8.7,2,426,39.8,31.03406254,6.171104187
215,8.49,6.4,368,56.4,27.7099162,5.014560487
109,6.8,10.3,477,36.8,17.77538788,0.004765224
175,7.96,5.1,301,48.6,21.18595491,0.764243195
129,7.06,8.9,330,46.8,26.01035411,0.156379567
169,7.85,9.5,419,41.7,24.93949594,0.583351037
130,7.67,5.9,318,39.6,22.41913753,0.056264514
220,9.37,7,217,35.6,21.30715358,6.496779078
180,8.09,2.5,250,41.4,22.14445414,0.911246457
142,7.41,5.1,290,35.4,14.95306947,0.076894675
229,8.71,6.2,297,47.4,30.32683313,10.10216994
110,6.64,9.2,264,33.6,11.95040655,-0.012229863
151,8,5.4,323,50.8,34.88505239,0.164679053
204,8.02,1.4,487,31.8,15.6389115,2.986753338
205,8.48,6,218,40.6,19.95916186,3.063814338
189,7.81,2.4,78,41.9,26.02748212,1.403746234
148,7.79,4.9,217,35.3,22.38326702,0.139160532
234,8.54,2.6,239,58.2,31.27357996,12.90472898
257,9.35,0.2,515,43.1,21.42853594,40.01042529
131,7.47,12.2,211,33.6,24.27546887,0.106542183
141,7.41,4.3,172,41.5,17.391065,0.07937186
136,7.41,6,299,49.5,38.06396593,0.167013379
256,8.66,5.9,445,35.2,20.96218339,38.14151525
215,8.04,2,276,48.4,24.94567489,5.086668617
192,8.28,5.4,233,41,18.88553887,1.643136374
265,9.48,0.2,459,49.4,30.46444892,59.26580326
137,7.99,9.5,429,55.2,34.47660699,0.122236787
204,8.69,4.6,475,40.4,29.65316732,2.969299244
143,7.56,8.4,250,43.3,25.73576886,0.153736834
200,8.14,5.4,262,38.4,22.06323968,2.456271439
208,8.51,7.4,320,72.2,51.2593476,3.575137486
108,6.71,14.3,351,36.2,11.71084223,0.082736811
152,7.54,7.6,204,38.5,25.19032877,0.226800844
187,8.11,12,241,57.4,35.36193518,1.190989086
184,8.22,4.7,371,43.6,32.14305975,1.098374628
212,8.31,6.5,266,49.3,32.09880222,4.395178571
133,7.1,5.6,227,37.5,19.63209211,0.151331603
163,7.75,7,445,68,49.07885042,0.395821706
159,8.21,4.1,318,50.7,30.13438564,0.225659315
222,8.53,2.6,259,44.8,35.48633816,7.150962045
147,7.94,3.6,381,49.7,22.66362013,0.118870865
127,7.57,4.7,318,46.2,30.69092969,0.01807052
251,8.99,3.9,316,38.2,22.72525302,29.7169756
214,8.8,2.4,224,54.3,28.97864697,4.784844485
203,8.36,7,300,49.5,31.49399018,2.865739426
148,7.44,7.8,333,33,18.8128655,0.146269866
155,7.5,5.2,220,42.5,28.4529717,0.243088364
169,8.36,7.3,255,52,38.61374638,0.536846976
226,8.8,0.2,329,60.5,41.25019757,8.749839793
157,7.68,9.3,262,48.3,29.04914182,0.259101113
206,8.39,7.5,197,50.3,25.56636345,3.214130193
207,7.76,2.3,241,67.3,44.61932174,3.393616592
233,8.31,1.1,485,57.5,29.49648148,12.2241749
196,8.54,6,288,41.5,27.56608734,2.036777822
106,7.35,9.5,409,38.8,18.21598943,-0.085289223
238,8.66,2.5,282,46.3,32.50432218,15.68048798
239,8.56,1,178,33.8,24.42742448,16.42659513
124,6.93,10.9,368,53.6,29.03553442,-0.040136984
171,8.25,3.8,313,54.9,26.48188109,0.583608249
166,8.18,9.6,460,55.7,34.56396254,0.532172397
153,8.38,6.4,226,56.7,30.49617744,0.321944956
181,8.57,6,411,46.9,20.66326224,0.92387063
226,8.18,2.3,216,53.9,33.93759384,8.670473026
222,9.04,4.4,165,39.2,24.90942702,7.123809141
203,8.35,9,512,57.1,30.06200188,2.844388483
172,8.26,8.6,470,53.3,23.31111244,0.483437805
196,8.66,1,233,52.1,24.59357206,2.003161178
250,9,5,368,39.6,31.84455959,28.31938463
234,8.02,3.1,277,59.4,43.46245658,12.86473484
218,8.68,5.3,366,47.6,26.31016811,5.773435375
163,7.97,9,334,45.7,29.19973567,0.382519863
158,7.47,9.9,454,44.5,31.35243596,0.224725169
177,8.32,4.6,312,48.3,23.87879224,0.781233745
196,8.75,3.8,273,42,37.41789475,1.946031071
116,7.34,8.2,274,47,35.43343777,0.041249431
215,8.34,5.1,278,70.5,42.10327921,5.0910733
139,7.53,5.2,299,58.6,35.98544678,0.095476019
133,7.91,3,263,64.9,36.32524907,0.038710097
188,7.59,7.8,399,45.6,27.28813526,1.312649344
278,9.63,0.2,307,48.5,25.9429514,112.2820854
272,8.98,0.2,153,41.3,24.64521195,83.54088626
139,7.61,9,292,37.6,21.7455369,0.081632046
218,8.7,6.2,312,36,25.16687666,5.86407112
186,7.92,3.5,370,56.9,40.39493094,1.206363051
94,6.96,10.4,312,46,21.20916035,0.029672726
190,8.44,4.1,365,70.1,50.89955573,1.54666803
134,7.08,4.5,306,35.1,10.6266298,0.11104188
139,8.21,8.8,264,43.7,27.06838327,0.194452306
235,8.72,8,172,54.6,25.53987252,13.51991864
158,7.64,6.8,339,33.1,23.94453512,0.374711428
116,7.31,9.3,266,45.6,20.47924323,0.06860389
206,8,5,461,34.5,25.30038108,3.195855942
210,8.23,5.2,414,53.5,15.2096247,3.983298249
214,8.62,3.7,280,30.2,19.80889261,4.762921189
167,7.7,6.8,133,67.3,43.75298305,0.525571722
130,7.76,7.9,224,42.5,27.43944776,0.050520466
221,9.06,2.9,123,36.1,23.21507874,6.795747871
93,7,13.6,265,35,19.82663822,-0.021414451
127,7.45,8.3,447,45.8,34.28807909,0.024266891
223,9.11,3.5,221,40.7,22.497164,7.596293485
92,6.93,13.4,286,52.5,36.44632002,0.061549724
137,7.48,6.5,462,50.4,33.94254536,0.143120143
150,8.06,11.6,310,36.3,28.55474166,0.210943225
228,8.41,3.4,288,37.5,23.99466949,9.641925091
237,8.57,3.5,366,50.4,28.89410762,14.98617662
172,7.99,0.2,327,44.2,25.19891894,0.691698683
242,9.04,4.7,177,51.8,28.71328487,19.16412275
213,8.23,4.5,246,51.6,38.00636629,4.582951249
89,7.59,10.7,286,61.2,18.73577602,-4.26E-04
231,9.14,2.3,389,45,32.63460313,11.10873243
234,9.11,4.3,50,58,37.38740493,12.88374483
184,7.98,7.9,349,49.7,31.59025374,1.09152645
223,8.12,3.9,408,46.3,29.53376197,7.572330537
240,8.47,8.4,282,48.5,31.66587949,17.21392711
170,7.89,4,130,48.1,27.33340709,0.519144127
121,7.26,12.3,320,41.7,29.4712537,0.043143032
150,8.06,4.3,415,50.3,26.11023129,0.143099307
128,7.19,3.4,357,36.7,24.2140025,0.151202028
223,9.47,5,303,44.9,42.34303444,7.499489085
186,7.58,2.1,95,42.3,27.32234108,1.16155881
181,7.69,4.4,279,51.1,33.92355405,0.907428751
176,7.31,9.8,289,42.4,25.62740547,0.788090321
238,9.27,2.1,380,37.3,22.71829617,15.80032305
132,7,10.2,382,43.8,31.46241112,0.079305601
177,8.06,7.1,410,62.4,32.33272159,0.787350579
188,7.83,7.9,430,57.5,33.6243169,1.295809703
191,8.31,4.6,305,41.3,31.8062436,1.622617475
136,7.22,7.4,340,43.3,25.99207817,0.140244113
251,8.9,2.6,402,75.8,58.01269791,29.65179428
180,7.93,5.1,235,49.1,27.395921,0.874060347
260,8.66,0.2,362,51.9,34.22918889,46.33107715
219,8.89,4.1,282,45.3,19.9114293,6.114427188
244,9.09,2.7,300,61.2,43.13552999,21.08438265
200,8.23,3.1,360,44.2,17.51447947,2.366908223
245,8.85,3.5,460,45.6,32.89546112,22.17955641
173,8.26,6.4,498,42.9,18.30414002,0.659131597
186,8.63,5.9,451,37.1,28.24984088,1.257953934
251,9.11,1.9,241,36.9,24.09394703,29.78907976
237,8.58,1.2,349,40.9,29.0234209,15.03279668
143,7.34,7.7,238,51.7,34.5849679,0.127588759
114,7.22,10.2,338,32.2,24.61307189,-0.072378932
203,9.18,5.5,379,55.1,39.0726446,2.810165932
275,9.6,0.8,241,36.7,20.37962191,96.94130812
169,8.16,10.3,296,43.1,30.3524842,0.507576523
173,8.16,5.2,307,65.5,47.26536176,0.712393183
161,8.3,6.9,300,70.8,50.16325684,0.410751842
121,6.76,10.2,388,56.7,32.65407665,0.076661733
297,8.45,4.2,335,53.7,42.32554185,285.9308237
193,8.46,5.1,283,36.4,29.9474803,1.690120537
135,7.28,6.4,187,41.1,28.65007679,0.09026774
116,6.9,12.8,356,76.7,71.89232974,0.062392337
141,8.25,9.2,199,34.9,21.46430844,0.181524598
191,8.51,8.2,400,40.1,25.41479961,1.541979506
181,8.28,12.3,394,44.1,23.90690967,0.915596777
165,8.13,7.7,202,32.3,20.35353339,0.557192695
214,8.69,2.5,358,31.5,23.78472903,4.85073369
209,8.51,0.8,453,32.3,15.74849067,3.727813846
136,8.11,4.5,480,64.8,44.11916528,0.150660219
135,7.68,10.2,402,62,41.42848702,0.102199233
145,7.81,10.8,247,56.4,42.24867608,0.203418345
191,8.33,3.7,468,50.7,34.01471597,1.559375087
168,8.03,9.1,254,64.5,37.16106205,0.499395193
139,7.11,7,213,47.2,24.32482899,0.125193538
232,9.27,5.4,278,46.4,29.6308616,11.71394331
273,9.57,0.2,161,36.5,27.42919601,87.80008489
174,7.65,5.5,286,46.2,29.45063097,0.641961869
180,7.94,7.1,268,36.3,23.65087791,0.897083014
239,9.05,5.1,255,39.5,29.33095425,16.5072172
184,8.27,6.5,328,37.3,25.07596415,1.087491824
191,8.31,6.5,282,59.3,37.73267413,1.572634467
123,7.38,8.3,261,46.5,31.46138929,-1.54E-04
128,6.9,6.6,285,52.6,33.30097343,-0.001300925
161,7.62,7.3,308,51.4,31.21703416,0.45061394
239,8.99,3.2,375,32.9,21.75752307,16.51854599
175,7.62,6.4,245,49.7,23.41315551,0.688891597
199,8.4,9.2,302,46.2,32.54282037,2.293273414
222,8.47,4,258,35.1,23.52232808,7.189976383
147,7.72,4.3,253,36.2,23.60936732,0.16831542
237,8.91,3.7,279,52.2,37.09266446,14.96269673
158,8.26,2.4,256,35.3,19.23817049,0.293941727
134,7.76,7,340,38.8,22.66659471,0.069288776
172,8.44,1.2,348,37.6,28.98351249,0.641632144
218,9.16,2.8,334,49.4,23.492616,5.880816104
125,8.07,7.1,385,47.8,29.54500296,0.125701645
146,7.13,8.7,347,53.2,28.47899134,0.113979396
193,7.64,3,255,42,32.71396593,1.710930198
211,9.06,3.3,436,42.9,24.33215195,4.15252366
192,8.57,8,235,53.1,27.13206227,1.58151928
149,7,5.2,405,32.9,17.4817131,0.247208533
152,7.47,8.9,338,48,31.92170947,0.223314997
166,7.75,4.5,452,40.7,29.29987449,0.385982715
197,7.92,9.9,239,42.2,19.79808916,2.061523655
115,7.67,6.6,278,76.8,59.00626227,-0.018201671
219,8.44,4.8,279,54.5,25.97630321,6.221789647
220,8.34,7.9,321,47.8,31.25541868,6.608000307
217,8,4.7,223,37.4,20.32028703,5.55817145
256,8.69,0.3,319,36.1,22.84278191,38.06225516
281,9,1.2,209,41.8,27.11699236,130.1854408
205,8.4,0.2,238,30,14.10986362,3.234658903
107,6.91,11.7,367,58.2,31.21382684,-0.0914413
289,9.01,1.1,285,38.7,25.42659656,192.8980616
201,9.16,3,165,36.7,16.08003404,2.485612623
142,7.49,7.8,180,42.2,25.64718292,0.128464808
130,7.43,6.2,400,38.7,16.80581567,0.063712812
218,8.3,5.5,312,44.3,16.36806245,5.837250936
234,8.47,1.9,199,70.1,40.35207161,12.99363955
133,7.67,5.4,227,49.3,29.9401722,0.102683286
218,8.75,0.2,344,36.7,29.60119747,5.993420645
227,8.53,3,297,61.7,35.44538888,9.185334704
150,8.08,6.8,339,75.8,59.60814549,0.143996619
133,8.51,5.2,266,43,33.77151588,0.052155459
177,8.35,6.4,504,46.6,26.10694343,0.79565106
234,8.27,5.8,368,39,23.0018163,12.87303682
188,7.73,9.1,267,41.4,26.41943007,1.36095094
189,8.02,0.2,261,69.5,51.7015412,1.447577304
151,7.66,4.6,224,37.2,17.18753408,0.238766378
62,6.97,13.1,362,49.4,34.12117256,-0.003995684
176,8.23,4.5,361,44.6,24.10176204,0.712293616
156,7.81,6.4,326,52.1,37.56025188,0.213936144
191,8.7,8.1,333,43.5,21.99039125,1.573829984
185,8.23,4.3,211,40.1,21.35951219,1.205097567
125,6.87,7.9,181,47.9,23.29163239,0.056627541
175,7.65,4.1,216,55,33.01457013,0.746423886
66,7.35,15.8,417,33.9,19.15934213,0.114706034
239,9.37,0.2,285,68.2,38.5892589,16.59534319
201,8.88,2.9,399,63.9,41.1697385,2.521007087
216,8.62,4.9,217,83.6,65.62603742,5.350836475
131,7.79,10.2,281,54.4,28.52098546,0.046304389
214,8.46,5.6,378,47.1,22.22492154,4.859296503
192,8.43,3.1,220,47,20.9382285,1.63234424
148,7.84,3.8,303,44,27.70620407,0.201725689
172,7.56,7.2,208,58.3,42.28551114,0.568571923
146,7.37,9.9,357,44.3,23.98276148,0.230518135
207,8.23,5.3,250,37.9,28.7472617,3.41533838
203,7.78,9.5,399,36,32.70684518,2.786586974
188,8.64,6.6,338,41.4,27.55528654,1.339405387
197,8.11,6.4,285,45.5,15.85349007,2.094950606
157,7.52,7.3,295,51.5,20.90922541,0.374279564
137,7.23,6.8,306,54.5,28.06703795,0.05382329
199,9.08,1.1,306,47.5,29.13667122,2.430220867
127,7.36,8.4,278,49.1,30.04481899,0.028210186
203,7.86,3.7,404,65.3,50.75538463,2.81761514
157,7.98,7.1,367,42.8,23.97736741,0.189529295
211,8.68,4.8,266,52.2,28.03902408,4.130250081
245,8.8,1.6,394,53.9,33.46945845,22.19817968
167,8.52,5,433,52.1,25.31563278,0.503471842
135,7.17,14.5,279,65.6,41.27521852,0.11964352
235,9.04,3,167,41.5,16.72319603,13.52897668
222,8.78,4.9,227,41.7,26.97112196,7.058541833
227,8.73,0.4,291,39.5,29.75196623,9.090512642
181,8.61,6.3,426,49.5,22.28818453,0.940518002
220,8.8,7.8,210,44.7,34.26645371,6.511936942
164,7.67,9.4,276,45.7,27.71504816,0.454484973
135,6.86,11.1,168,68.1,41.98665841,0.083970506
198,8.43,4.6,210,64.2,35.80790655,2.188966439
199,7.82,7.9,391,48.3,27.0285401,2.299128731
204,8.79,5.9,210,37,21.2153967,2.953370342
164,7.72,8.7,404,38.1,34.82654964,0.489469943
287,9.17,1.3,445,57.6,36.0349758,174.814707
266,9.8,0.4,242,44.3,34.2636593,62.23907747
261,9.19,2.6,364,57.5,33.93865537,48.68284753
118,7.47,10.4,335,69,48.80305534,-0.023955664
197,8.27,5.8,342,45.4,31.37926693,2.045079225
191,7.98,1.7,210,37.4,33.8977384,1.566798336
147,7.9,9.1,150,49.7,28.49431926,0.200184917
195,7.72,5.3,328,39.2,30.06256648,1.952242203
233,8.35,2.3,305,48.9,31.76168897,12.25947554
207,8.05,8.6,363,59.7,37.20840001,3.492242409
220,8.49,5.7,335,35.1,21.08763191,6.437627273
60,6.96,14.4,336,41.4,17.84069164,-0.077335402
120,7.82,6.7,228,66.2,50.23142298,-0.049902913
194,8.82,3.2,349,45.5,33.54949876,1.859486689
138,7.65,9.3,281,39.5,19.69469732,0.13011588
233,8.68,4.1,280,53.6,28.56895162,12.27623974
156,7.61,8.3,313,54.2,32.64085867,0.263721509
169,7.93,10.2,313,45.4,21.60011571,0.606951076
152,7.61,6.1,202,44.2,32.49231785,0.28874226
173,7.7,10.3,390,36.8,14.10157959,0.592162373
203,8.76,0.2,325,68.2,39.85346152,2.739332122
194,7.98,7.7,342,60.3,31.34343234,1.858548969
231,8.06,4.5,552,38.2,25.32959873,11.16016665
187,8.19,8,313,51.5,32.2700479,1.253224737
133,7.64,13.4,287,61.4,44.9575043,0.109652618
154,8.21,3.2,331,35.5,27.46167679,0.151160457
197,7.99,5.6,345,51.9,27.99615831,2.057873613
152,7.86,8.7,274,57.5,34.34933592,0.250435345
189,8.03,3.1,283,38.1,25.48415283,1.40730309
221,8.48,3.8,149,42,13.36447648,6.743458998
225,8.37,5.2,416,58.8,36.33956367,8.338310901
256,9.3,0.2,324,49,28.3162403,38.12501963
124,7.41,12.6,317,38.5,23.57239843,0.010700264
149,8.07,10.4,448,34.6,22.52453174,0.188042265
286,9.39,0.5,314,53.5,32.15012769,166.4963739
160,7.78,6.8,352,41.1,23.2472309,0.382114368
153,7.4,5.3,318,38.9,22.82151976,0.213775557
214,9.3,1.8,568,35.9,14.03084025,4.78087884
187,8.17,3.9,407,71.5,42.90737228,1.296027557
157,8,5.9,223,63.9,48.05329387,0.196635453
216,7.93,2.8,193,42.6,21.89891131,5.275997003
111,7.07,10.4,301,41.8,24.09474392,0.069125277
159,7.9,3.7,191,52.2,30.76989305,0.237472855
287,9.18,0.2,363,46.9,33.00358677,174.7910037
160,8.04,3.5,237,38.7,18.52982733,0.326888872
266,9.48,0.2,346,67.7,42.77019713,62.23421193
163,7.77,7.8,354,42.2,31.1582345,0.305108946
158,7.86,6.6,377,34.6,15.25822443,0.33264695
201,8.73,5.1,376,51.8,26.82440892,2.494679544
186,7.61,6,405,39.9,32.31346812,1.20950177
151,7.49,12.2,479,50.3,33.3868996,0.207881654
111,7.24,13.1,316,36.7,22.45997199,0.065277357
255,8.39,2.6,221,35.1,19.17662081,36.23671735
203,7.92,7.5,299,49,20.93944881,2.802165572
229,8.44,5.5,394,41,24.28150917,10.17203657
248,9.02,0.6,290,61.9,36.30965199,25.70345285
157,7.42,4.1,224,44.4,23.63868534,0.323613387
204,7.99,5.2,338,67.2,40.25180742,2.974222996
189,8.07,3.4,210,68.7,49.47362786,1.439530403
230,8.65,3.9,271,41.3,29.91045968,10.66468544
186,8.55,4.6,240,52.5,22.64088341,1.214549509
198,8.36,7.6,463,53.3,42.63207807,2.208686263
142,7.76,8.3,459,57,30.21587159,0.238327755
127,7.34,6.3,177,39.1,24.51019451,0.04037389
191,7.94,7.7,365,68.6,39.08531616,1.621335688
142,7.46,5.6,268,48.1,33.55957645,0.109492139
155,7.48,6.5,436,33.8,22.67672196,0.350548486
228,9.45,0.5,174,35.5,21.32542096,9.571796031
227,8.04,2.7,269,46,16.38132905,9.103435259
244,8.76,5.2,365,43.1,32.65525359,21.14986399
141,8.51,8.3,225,41.4,21.98464827,0.181381335
196,8.79,0.2,320,60.4,48.37561509,2.018361697
150,8.33,10.3,481,51.9,34.13027724,0.220921653
185,8,4.8,388,44.6,23.44930201,1.171073773
120,6.68,4,211,42.7,35.29751303,0.150135794
106,6.68,10.6,340,42.6,23.3490389,-0.047818041
202,8.66,10.8,254,47.3,22.28350577,2.62476629
134,7.14,9.9,376,54.1,27.3848601,0.030401322
238,8.44,2,252,44.5,19.97748584,15.75491036
187,8.24,0.2,345,44.2,32.11336619,1.26649169
198,8.58,3.8,254,48.7,31.21180846,2.190043643
200,7.83,7.4,420,30,12.47095064,2.512745621
148,7.22,9,227,44.8,30.7966043,0.158894988
201,8.57,3.8,204,64.2,34.60224036,2.646892091
144,7.69,8.5,402,38.6,23.38658596,0.083828586
109,7.06,10.7,279,44.3,22.88679811,0.093485587
141,7.78,8.8,232,33,24.68923576,0.149290809
267,9.01,0.7,390,35.2,26.66602909,65.36785813
161,7.94,11.1,219,46.6,27.57023095,0.347371563
192,8.03,7.2,300,35.7,18.94281604,1.70221113
160,7.5,7.2,187,38.6,23.88108352,0.424118419
144,7.07,8.6,284,49.5,30.46460153,0.070377235
127,6.58,12.3,368,45.5,30.75116613,0.237930536
189,8.44,4.9,256,41.9,21.70781105,1.539845805
160,7.37,5,288,56.2,36.02017949,0.312662034
196,8.02,13.6,426,43.5,18.94900876,1.987557059
217,9.33,3.9,372,63.4,34.49400513,5.558679873
165,8.16,6.4,316,37.2,27.5326261,0.428762348
186,8.44,8.3,199,44.6,31.18390038,1.254397689
259,9.33,0.4,303,46.5,29.73551568,44.12393507
184,7.51,4.3,460,40.6,33.42818653,1.112960997
217,8.42,2.3,305,41.4,24.83264435,5.665797621
224,8.74,0.2,384,36,20.82381118,7.779630123
177,8.24,3.2,284,51.4,24.4241177,0.757426987
166,8.02,6.2,318,52.4,24.7506685,0.462481478
207,8.77,2.7,288,40.7,25.64208323,3.380392346
112,7.4,11.8,281,57,34.82743192,0.085029003
147,7.58,7.8,50,39.1,20.70312085,0.156556179
143,8.27,5.5,363,46.8,24.6416575,0.125436645
124,7.12,11.4,396,44.7,19.46612061,0.117152846
156,7.82,4.9,96,36.9,12.5509875,0.320116882
